real_estate_link,license_number,license_type,legal_form,arabic_trade_name,english_trade_name,license_start_date,license_expiry_date,activities,est_banning_status,area
https://eservices.ajmanded.ae/en/TradeLicense/License/1f0021bb-1616-429b-8a30-a049ffa24c7f,46471,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(حميد محمد حسين كرامى),(REAL ESTATE INVESTMENT EST(HAMID MOHAMMSD HOSSEIN GERAMI,15/03/2007,14/03/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/a1b9256f-d69d-43e6-a6f1-f59873ac87ad,46493,Trade License,Limited Liability Company,رحمه للاستثمار العقاري /(ذ.م.م. ),RAHMA REAL ESTATE INVESTMENT /L.L.C,18/03/2007,15/07/2021,['Real Estate Lease and Management Services'],Prohibited ,Ajman Industrial1
https://eservices.ajmanded.ae/en/TradeLicense/License/7c54cbc3-a163-4ebb-9692-2d47a4dac2e4,46563,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد ابرهيم شوش),(REAL ESTATE INVESTMENT EST (MOHAMED IBRAHIM SHOUSH,25/03/2007,24/03/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/1d85b573-eaf0-453c-ad85-4f079632944b,46564,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (تجميل حسين جعفري ),(REAL ESTATE ATE INVESTMENT EST (TAJAMMAL HUSAIN JAFRI,25/03/2007,24/03/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/2dc87ee1-0aff-442f-b77d-10bff3f9f05e,46565,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(محمد افضل جدهارى غلام نابى زاهد),(REAL ESTATE INVESTMENT EST (MUHAMMAD AFZAL GHAUDHRY GHULAM,25/03/2007,24/03/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/93b7e7c8-5721-4fe4-b6d6-5d04ea09d3f7,46566,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (زياد جميل باجا),(REAL ESTATE INVESTMENT EST (RIAZ JAMIL BAGHA,25/03/2007,24/03/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/1e197540-3f73-405f-9a4d-367b72aea725,46567,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (فتحية عبدالنبى حرب ),(REAL ESTATE INVESTMENT EST (FATHIA ABDELNABY HARB,25/03/2007,24/03/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/39d3f205-5a99-42b5-84d8-e6a223f56980,46568,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(نصرى عبدالحميد رشيد السعدى),(REAL ESTATE INVESTMENT EST(NASSRI ABDULHAMEED AL SAADY,25/03/2007,24/03/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/93ba9465-c814-4a95-bfd3-940d0d21962d,46569,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(اشتياق على انصارى اشفاق على),( ASHFAQ ALI ANSRIREAL ESTATE INVESTMENT EST(ISHTIAQ ALI,25/03/2007,24/03/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/a4a94fbb-d3c6-4b4b-a159-00eebc473714,46570,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(ابهيشك جوتام رام ناته جونام),REAL ESTATE INVESTMENT EST(ABHISEK GAUTAM RANM NATH GAUTAM(,25/03/2007,24/03/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/4da1b648-c470-4980-8378-734cfdabdd07,46577,Trade License,Limited Liability Company,كبريكورن للعقارات(ذ.م.م),(CAPRICORN REAL ESTATE(L.L.C,21/03/2007,30/03/2010,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Liwara1
https://eservices.ajmanded.ae/en/TradeLicense/License/9d65cce1-f928-4db4-b0b4-da534a6870fd,46601,Trade License,Limited Liability Company,هايلاندس للعقارات/(ذ.م.م.),HIGHLANDS REAL ESTATE/L.L.C,27/03/2007,28/07/2025,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/8dee39cf-aafe-45f8-affe-f06a17266baf,46669,Trade License,Sole Establishment,التراث للاستثمار العقاري,AL TURATH REAL ESTATE INESTMENT,01/04/2007,04/02/2019,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Rawdha2
https://eservices.ajmanded.ae/en/TradeLicense/License/81eba9ff-0e6f-451d-a958-1f6d7e1ef158,46779,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (ميان اورانجزيب شيخ افتاب ايجاز),(REAL ESTATE INVESTMENT EST. (MIAN AURANJZEB SHEIKH AFTAB AIJAZ,10/04/2007,09/04/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/bb92e505-c8d6-406c-ac2c-26e775a70076,46780,Investment License,Sole Establishment,مؤسسة القعارات الاستثمارية (ساجاد علي حسين شافكت),(REAL ESTATE INVESTMENT EST. (SAJJAD ALI HUSSAIN SHAFQAT,10/04/2007,09/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/5358bb19-b442-41a7-9c97-9726c61a5027,46781,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد جاويد ابا على ),(REAL ESTATE INVESTMENT EST (MUHAMMAD JAVED ABA ALI,10/04/2007,09/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/fbd7b958-0cf8-4833-89a5-087bcc1f194e,46782,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (ماليكا ناجى امين جاد اولا ),(REAL ESTATE INVESTMENT EST (MALEKA NAJI AMIN GADA WALA,10/04/2007,09/04/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/7006576f-80c2-4819-9922-b48101350749,46783,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (مختار أحمد بابلال بجوان ),(REAL ESTATE INVESTMENT EST (MUKTAR AHMED BABALAL BAGWAN,10/04/2007,09/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/14782b0d-7eef-405f-bd33-6b383f096667,46784,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (زو الفقار امين حاجى محمد امين ),(REAL ESTATE INVESTMENT EST (ZULFIQAR AMIN HAJI MUHAMMAD AD AMIN,10/04/2007,09/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/b21c6ba2-c0c1-4146-b4dc-ed4acf6fe734,46786,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (مانو فيلبان نيلكاناتا بانيسكو ),(REAL ESTATE INVESTMENT EST (MANU VELAPPAN PANICKER,10/04/2007,09/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/d122021a-4fb0-4c4c-bfeb-294a3d77cdab,46788,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(عمر جمال محسن الكوام),(REAL ESTATE INVESTMENT EST(OMAR J MOHSIN,10/04/2007,09/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/af050733-3deb-49be-8910-c42bbe620a34,46789,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (بهمن محمد صالح رشيد),(REAL ESTATE INVESTMENT EST (BAHMAN M S RASHID,10/04/2007,09/04/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/8d49a6f3-0722-4aa8-8a94-8f90dd9240d1,46940,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(اندر ديف جوبتا هيم جوبتا),(REAL ESTATE INVESTMENT EST(INDER DEV GUPTA HEM CHAND GUPTA,23/04/2007,22/04/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/97098d04-09f2-4c03-9b3b-a25429a9fa9a,46941,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(اردشير محر معلى احمدى),(REAL ESTATE INVESTMENT EST (ARDESHIR MOHARAMALI AHMADI,23/04/2007,22/04/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/c6f891b1-9e88-4b68-801e-d0517cc0fbf7,46942,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(نيشانت ناجديف ناند كيشور),(REAL ESTATE INVESTMENT EST (NISHANT NAGDEVE NAND KISHORE,22/04/2007,21/04/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/67fc5567-7f87-49a2-859e-172c06f17696,46943,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(خليف اشكير ديينى),(REAL ESTATE INVESTMENT EST(KHALIF ASHKIR DIINI,22/04/2007,21/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/e780e785-e54f-499a-af0c-7e3467a1faea,46944,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(كارل هينز زيمنز),(REAL ESTATE INVESTMENT EST(KARL HEINZ  ZIEMONS,22/04/2007,21/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/ad54c7a3-6266-407a-ba0f-ed4afee6c8a5,46945,Investment License,Sole Establishment,مؤسسة العقارت الاستثمارية(لول حسن عمر),(REAL ESTATE INVESTMENT EST(LUL HASSAN OMAR,22/04/2007,21/04/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/b689a059-2351-4fbd-bbca-c056348dedd9,46947,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(نجم الهدى نور الهدى),(REAL ESTATE INVESTMENT EST (NAJEM HUDA NOORUL HUDA,22/04/2007,21/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/ff71891b-115b-44e3-997f-beadf41286b7,46948,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (نادية سليمان ابوبكر محمود ),(REAL ESTATE INVESTMENT EST (NADIA SULIMAN ABU BAKR,22/04/2007,21/04/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/564567ff-6ebe-414b-8a8e-19318688f13d,46949,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (حبيب حسن صالحى بور ),(REAL ESTATE INVESTMENT EST (HABIB HASSAN SALEHIPOUR,23/04/2007,22/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/83a63bab-2cec-41e4-a420-1611f84d79ae,46951,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (دومينيك ويليام ),(REAL ESTATE INVESTMENT EST (DOMENIK VILYAM,23/04/2007,22/04/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/e47c2628-9586-4cce-ad3e-90ae6b042b2e,46952,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد شهاب طه ),(REAL ESTATE INVESTMENT EST (MOHAMMED SH TAHA,22/04/2007,21/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/b0e8ed2b-79e9-4443-b2e7-0bb7058fd2e9,46953,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد أسلم محمد سومار ),9REAL ESTATE INVESTMENT EST (MOHAMMAD ASLAM MUHAMMAD SOOMA,22/04/2007,21/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/5398a59e-dd16-4f47-9359-5e2e540b9049,46954,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (سلطانة طيبة نواب تالاتولاد خان ),(REAL ESTATE INVESTMENT EST (SULTANA TAYYABA NAWAZB,22/04/2007,21/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/a2d803e9-1d97-4647-bb0f-c0da9b551996,46955,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (حارث توفيق محمد),(REAL ESTATE INVESTMENT EST. (HARIH TOUFIQ MOHAMED,22/04/2007,20/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/545f6afa-1d60-421a-b51e-46d22569359d,46958,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد يحيى هاشم ),(REAL ESTATE INVESTMENT EST. (MOHAMMAD Y HASHIM,22/04/2007,21/04/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/7eeaaf4d-8552-411c-8400-849db39bf3e4,46959,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (هاشم حسين ادريس),(REAL ESTATE INVESTMENT EST. (HASHIM H ADRES,22/04/2007,21/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/b19a2220-9ec8-495d-a0dc-189ce9f5a2a0,46960,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (كمال محمود كيداوى باكشيش),(REAL ESTATE INVESTMENT EST. (KAMAL MAHMOOD KIDWAL,22/04/2007,21/04/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/5b787660-36ef-43dc-835c-dfa5c75b85f1,46961,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (سردار عبيد يوسف زى),(REAL ESTATE INVESTMENT EST. (SARDAR ABID YOUSUF ZAI,23/04/2007,22/04/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/2e9d6599-ee28-4bf6-ba77-1e42caa45754,46962,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد محمود شاكر),(REAL ESTATE INVESTMENT (MOHMMAD M SHAKER,23/04/2007,22/04/2010,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/6276b7b1-4152-4b88-b9ac-871c7ddbe5be,47100,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (سيد حسن افسر كاظمي),(REAL ESTATE INVESTMENT EST. (SYED HASAN AFSAR KAZMI,02/05/2007,01/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/9a1bd3bc-1b49-4d13-9432-b018e450940d,47102,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (بالياكار راجو جوس),(REAL ESTATE INVESTMENT EST. (PALIAKARA RAJU JOSE,02/05/2007,01/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/859f2fee-b128-4ca1-993c-4c42ffbfc254,47103,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (عبدالجبار مينشي),(REAL ESTATE INVESTMENT EST. (ABDUL JABBAR MUNSHI,02/05/2007,01/05/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/54148192-cad5-4901-91bf-080c565d5db8,47104,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (عزام غالب رجب),(REAL ESTATE INVESTMENT (AZAM G RAJEB,02/05/2007,01/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/e706db63-8d34-4737-adbd-6c02103ec42c,47105,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (عبدالمجيد ميمون عبدالرحمن),"(REAL ESTATE INVESTMENT EST, (ABDUL MAJEED M ABDUL REHMAN",02/05/2007,01/05/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/f3d87d75-f99f-4560-84e6-7267e636151c,47106,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (فيكاس كومار شارما),)REAL ESTATE IVESTMENT EST. (VIKAS KUMAR SHARMA,02/05/2007,01/05/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/aca2a813-a539-439c-9c42-5c7738646ce5,47107,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (راشدا صديقي احمد ميرزا),(REAL ESTATE INVESTMENT EST. (RASHDA SIDDIQUI A MIRZA,02/05/2007,01/05/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/9d055e3a-c143-4213-8c2e-6225c2bb8632,47109,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (عبيد الطاف خانانى ),(REAL ESTATE INVESTMENT EST (OBAID AL TAFKHANANI,02/05/2007,01/05/2008,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/36857ea1-3b79-4017-8156-51eb945ca068,47124,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد على محمد سليم ),(REAL ESTATE INVESTMENT EST (MUHAMMAD ALI MUHAMMAD SALEEM,06/05/2007,05/05/2008,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/6e517e59-457b-4240-9c72-767bc6ceba68,47164,Trade License,Limited Liability Company,ديناميك للعقارات (ذ.م.م),(DYNAMIC REAL ESTATE (L.L.C,07/05/2007,29/05/2025,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Rashideya2
